file_name,text,class
and_Diseases_1590122.txt,Puget Sound Cancer Centers Multi-site facilities in Washington state. Contact details given. ,Conditions
and_Diseases_1601307.txt,"COPD International Provides information and interactive support for COPD patients, caregivers, families and interested individuals, featuring chatrooms, message boards, e-mail lists, and a library. ",Conditions
and_Diseases_1594808.txt,Jane and Richard Thomas Center for Down Syndrome Services Cincinnati Children's Hospital Medical Center offers innovative approaches to caring for children with Down Syndrome. ,Conditions
and_Diseases_1597142.txt,"Finger Lakes Lyme Lyme disease discussion and announcements for Finger Lakes, New York and Sayre, Pennsylvania areas. ",Conditions
and_Diseases_1596786.txt,CDC Division of Parasitic Diseases - Schistosomiasis Includes factsheets and news releases. ,Conditions
and_Diseases_1600568.txt,"Prosopagnosia (Face Blindness) Cecilia Burman, who cannot recognize people by their faces, explains what it is like to live with prosopagnosia. ",Conditions
and_Diseases_1601885.txt,"Insomnia Support Group An online support group for insomniacs with forums, journals and insomnia information. ",Conditions
and_Diseases_1595712.txt,"AIDS Foundation East-West (AFEW) Mission is developing, implementing, and promoting tools for effective HIV/AIDS prevention, treatment, care, and support in the Newly Independent States (NIS) of the former Soviet Union. Includes news, a list of projects, donation information, and photos. English and Russian. ",Conditions
and_Diseases_1598826.txt,"Cerebral Palsy Resource Center Provides information about many aspects of cerebral palsy, including history, types, causes, and CP in the media. From Carolyn, a woman with spastic hemiplegia as well as a seizure disorder. ",Conditions
and_Diseases_1596121.txt,MedlinePlus: Infectious Diseases Articles about infectious disease and infectious disease links. ,Conditions
and_Diseases_1600926.txt,"Vitamin B1 (Thiamin) Information includes causes of deficiency, symptoms, diagnosis, and treatment. ",Conditions
and_Diseases_1602169.txt,"How to Prevent Heat-Related Illness in Children Steps, tips and overall warnings. From eHow.com ",Conditions
and_Diseases_1593377.txt,"Edema and Lymphedema Article will help you distinguish between the two, factors responsible for their formation, the treatment options available, and the implications for bodyworkers. ",Conditions
and_Diseases_1590411.txt,"Colorectal Cancer Coalition C3 is an organization, located in Washington D.C. and with national scope, whose aims include advocacy in research, policy and awareness. ",Conditions
and_Diseases_1595578.txt,"Community Research Initiative of New England Access to HIV clinical trial research, medical care and experimental drug therapies in Massachusetts. Includes events and contact details. ",Conditions
and_Diseases_1592184.txt,Thrombosis Research Institute A multidisciplinary organization concerned with the interrelated problems of thrombosis and atherosclerosis. Provides articles for professionals and consumers. ,Conditions
and_Diseases_1593271.txt,"Bikers Against the Dragon Provides information about the disease, recipes, links, stories, events, and discussion forum. ",Conditions
and_Diseases_1600496.txt,"Brain Injury Association of Queensland Fact sheets, online training, news headlines, and advocacy for people affected by acquired brain injury. ",Conditions
and_Diseases_1595367.txt,"MedicineNet.com - About Urological Disorders Medical information about urological disorders such as urinary tract infections, overactive bladder and urinary incontinence. ",Conditions
and_Diseases_1601373.txt,"Medinfo Easy to understand information on hayfever, a common condition caused by an allergy to pollen. Information on symptoms, treatment and prevention. ",Conditions
and_Diseases_1592143.txt,"The Lymphoedema Website UK consultant vascular surgeon and specialist explains the causes, complications, and treatments that are available. ",Conditions
and_Diseases_1594492.txt,"Pediatric Oncall Information on squint, its types and treatment. ",Conditions
and_Diseases_1593552.txt,"eMedicine Health - Foreign Body, Nose Consumer health resource center providing the symptoms and treatment of this common problem. ",Conditions
and_Diseases_1597297.txt,"Herpesonline.org Features information on risks, preventions, treatments, precautions and support. ",Conditions
and_Diseases_1599791.txt,"Meningococcal Australia, Inc. Find an Australian charitable organisation, established in February 2003, dedicated solely to fighting Meningococcal Disease through education and research and assisting those people whose lives have been ravaged by this terrible disease. ",Conditions
and_Diseases_1590455.txt,"Madison's Hope Dedicated to Madison's courageous battle with a childhood liver cancer called Hepatoblastoma. Includes information about the disease, its management and chemotherapy. ",Conditions
and_Diseases_1590925.txt,"eMedicine: Burkitt Lymphoma Article by Hanxian Huang, MD, PhD about this high-grade B-cell neoplasm. Features information about disease, treatment, history, stages, medication, and prognosis. ",Conditions
and_Diseases_1596988.txt,"Congenital Toxoplasmosis Includes symptoms, diagnosis, treatment, and prevention of this protozoal disease. ",Conditions
and_Diseases_1589387.txt,"Allergy Society of South Africa : ALLSA Information for medical health care professionals, allergic patients, and the public at large. ",Conditions
and_Diseases_1594206.txt,Eyeinfo.org An index of organizations in Northern California that provide services for people who are losing their sight or are legally blind. ,Conditions
and_Diseases_1591052.txt,"The Joan Gaeta Lung Cancer Foundation Raising awareness of the disease, educating the public, and advocating for research. ",Conditions
and_Diseases_1595887.txt,"Minnesota AIDS Drug Assistance Program Contact and Eligibility Contact information for MN ADAP director, financial and medical eligibility criterias for the Minnesota ADAP. ",Conditions
and_Diseases_1596821.txt,"Vetstream - Leishmaniasis Provides up-to-date information on canine leishmaniasis and its control, information on the disease in man, vectors and causative agents, treatment and geographical distribution of the disease. Input provided by Gad Baneth, Robert Killick-Kendrick, David Lindsay and Susan Shaw. ",Conditions
and_Diseases_1597920.txt,National Rheumatoid Arthritis Society (UK) Information for patients. ,Conditions
and_Diseases_1599107.txt,"Varied Use of Microsurgery Cross-facial nerve graft to improve symmetry and smile. By Professor Earl Owen of Sidney, AU. ",Conditions
and_Diseases_1599940.txt,"Kevin M. Rudolph's Exciting Site Kevin, who has Duchenne Muscular Dystrophy, attends the University of Louisville and has a web business as well. Interests, hobbies and accomplishments plus lots of MD links. Kentucky. ",Conditions
and_Diseases_1591935.txt,"North Staffs Heart Committee This charity raises funds to provide equipment and facilities for research and treatment of heart disease in patients from North Staffordshire, UK. ",Conditions
and_Diseases_1594243.txt,"Canadian Council of the Blind - Manitoba Division Includes mission statement, general information, programs and resources for the visually impaired. ",Conditions
and_Diseases_1596336.txt,"eMedicine - Plague Article by Robert D Schremmer, MD. ",Conditions
and_Diseases_1601749.txt,Patient Education Institute - Warts Interactive Tutorial This tutorial explains what warts are and how to remove them. Requires flash plug-in. ,Conditions
and_Diseases_1600992.txt,"Hyperkalemia Wikipedia article explains what constitutes high potassium levels, signs and symptoms, causes, diagostic methods, and treatment. ",Conditions
and_Diseases_1591192.txt,"Angiosarcoma Provides outline of disease, characteristics, stains, diagnosis, prognosis, and treatment. ",Conditions
and_Diseases_1596953.txt,"Global Partnership to Eliminate River Blindness Features disease information, contacts, programs, and history of the disease. ",Conditions
and_Diseases_1599016.txt,"Mothers With Angels - Chiari Page Includes medical links, forums, chat rooms, discussion lists, support groups, and personal home pages about rare disorders. ",Conditions
and_Diseases_1602123.txt,B.C. Professional Firefighters Burn Fund Links and information about burns and their treatment. ,Conditions
and_Diseases_1590102.txt,General Practice Notebook: Carcinoid Tumours Clinically-oriented information. ,Conditions
and_Diseases_1597580.txt,"WHO: Poliomyelitis Source of information on this highly infectious viral disease which mainly affects young children. Includes both general and technical information, news, multimedia and publications. ",Conditions
and_Diseases_1597027.txt,Ehrlichiosis Description of the disease and diagnostic tests. ,Conditions
